name,artists,popularity,danceability,valence,energy,explicit,key,liveness,loudness,speechiness,tempo,cluster,cluster_name
Sad Caper,['Hootie & The Blowfish'],33,0.5329999999999999,0.8859999999999999,0.72,0,2,0.104,-7.517,0.0288,124.702,0,Party
"What's On My Mind, Pt. 2",['The Dayton Family'],32,0.8390000000000001,0.825,0.557,1,8,0.173,-8.424,0.0438,143.938,0,Party
"Which Way You Goin', Billy?","['The Poppy Family', 'Terry Jacks', 'Susan Jacks']",37,0.508,0.6459999999999999,0.67,0,1,0.0868,-10.834,0.0346,93.406,0,Party
Disappear,['Mazzy Star'],37,0.175,0.242,0.344,0,0,0.374,-11.786,0.0307,82.08,2,Chill
Hollywood Babylon - C.I Recording 1978,['Misfits'],34,0.511,0.7390000000000001,0.931,1,11,0.274,-9.206,0.0444,160.113,4,Energetic
Transmission 2,['DJ Shadow'],38,0.456,0.419,0.142,0,7,0.126,-15.598,0.032,79.66199999999998,3,Balanced
Van Halen,['Nerf Herder'],33,0.454,0.657,0.778,0,7,0.293,-5.689,0.0487,137.41899999999998,4,Energetic
Ohio,['Modest Mouse'],32,0.513,0.52,0.787,0,7,0.102,-9.046,0.0737,181.569,4,Energetic
Ella Uso Mi Cabeza Como Un Revolver - MTV Unplugged,['Soda Stereo'],53,0.3720000000000001,0.22,0.764,0,8,0.708,-7.352,0.0347,82.824,1,Workout
Jailhouse,['Sublime'],34,0.6579999999999999,0.718,0.748,0,9,0.214,-6.706,0.0575,79.457,0,Party
Venganza Cumplida,['Grupo Laberinto'],35,0.466,0.97,0.414,0,3,0.0992,-9.377,0.182,203.995,4,Energetic
Untitled,['Social Distortion'],35,0.436,0.578,0.909,0,10,0.105,-4.563,0.0349,126.034,1,Workout
Drifting Along - Remastered,['Jamiroquai'],44,0.777,0.77,0.545,0,4,0.0611,-7.591,0.0483,96.17,0,Party
Electric Blue,['The Cranberries'],42,0.434,0.22,0.535,0,11,0.0894,-7.312,0.0243,80.014,1,Workout
Hard To Make A Stand,['Sheryl Crow'],32,0.57,0.721,0.568,0,0,0.0912,-7.459,0.027,101.84,0,Party
Graves of the Fathers,['Cryptopsy'],37,0.261,0.292,0.982,0,7,0.24,-4.499,0.202,101.29,1,Workout
Teenagers From Mars - C.I Recording 1979/Without Count In,"['Misfits', 'Glenn Danzig']",34,0.355,0.168,0.973,0,1,0.337,-5.968999999999999,0.0616,88.632,1,Workout
Veneno,['Ragazzi'],49,0.7659999999999999,0.86,0.703,0,9,0.0898,-10.581,0.0359,143.799,0,Party
Dopeman,['Less Than Jake'],34,0.537,0.973,0.921,0,0,0.0517,-2.977,0.0591,98.029,0,Party
Hurricane Starang,['O.G.C.'],38,0.862,0.78,0.488,1,0,0.127,-8.296,0.381,89.958,0,Party
Christiansands,['Tricky'],38,0.662,0.51,0.8059999999999999,0,11,0.139,-9.954,0.129,89.95100000000002,0,Party
Juguete,['Grupo Limite'],30,0.732,0.825,0.44,0,9,0.144,-11.532,0.147,165.56,0,Party
Obsession,['Animotion'],31,0.674,0.443,0.609,0,7,0.649,-12.012,0.0767,114.753,3,Balanced
Bleeders,['The Wallflowers'],36,0.537,0.446,0.774,0,4,0.125,-7.579,0.0319,116.517,1,Workout
Robert Deniro,['Queen Sarah Saturday'],34,0.395,0.633,0.868,0,0,0.331,-9.169,0.0535,168.55,4,Energetic
Car,['Built To Spill'],33,0.413,0.371,0.662,0,7,0.081,-3.56,0.0489,160.184,4,Energetic
For Your Eyes Only,['Sheena Easton'],48,0.244,0.113,0.44,0,7,0.3720000000000001,-7.777,0.0475,82.02,1,Workout
Walkin' After Midnight,['Madeleine Peyroux'],44,0.623,0.482,0.451,0,9,0.188,-9.927,0.0751,96.233,3,Balanced
"We Ride (feat. Cam'ron, Noreaga, Jay-Z & Vegas Cats)","['R. Kelly', 'Cam’ron', 'N.O.R.E.', 'JAY-Z', 'Vegas Cats']",35,0.797,0.65,0.598,1,5,0.0979,-10.16,0.201,90.577,0,Party
Georgy Porgy (feat. Cheryl Lynn) - Disco Version,"['TOTO', 'Cheryl Lynn']",41,0.7859999999999999,0.948,0.653,0,4,0.0518,-13.21,0.0808,97.496,0,Party
Remember Me,['Renz Verano'],48,0.569,0.318,0.411,0,3,0.0552,-11.292,0.0293,129.705,3,Balanced
Pumpin',['Proyecto Uno'],45,0.941,0.8440000000000001,0.939,0,5,0.145,-7.931,0.108,131.969,0,Party
"Electric Head, Pt.2 - Sexational After Dark Mix (Explicit)","['White Zombie', 'Charlie Clouser']",34,0.525,0.241,0.922,1,8,0.47,-7.482,0.0717,119.985,1,Workout
Take Me (I'm Yours),['Johnny Gill'],32,0.628,0.156,0.447,0,5,0.114,-11.127,0.0314,109.61,3,Balanced
Deadweight,['Beck'],39,0.687,0.733,0.867,0,1,0.66,-6.901,0.114,124.933,0,Party
"Le Roi Est Mort, Vive Le Roi!",['Enigma'],41,0.254,0.145,0.208,0,4,0.634,-23.672,0.0429,129.63,2,Chill
Devil That I See,['The Penguins'],31,0.444,0.501,0.278,0,7,0.119,-10.465,0.0271,74.643,3,Balanced
Tell Me What To Do,"['Johnny ""Hammond"" Smith']",38,0.674,0.835,0.565,0,2,0.0796,-14.085,0.0365,105.086,0,Party
El Cantar de la Luna Oscura,['Mägo de Oz'],49,0.5720000000000001,0.514,0.354,0,2,0.173,-16.249000000000002,0.0309,120.005,3,Balanced
Searching (So Much Bubble),['Damian Marley'],38,0.787,0.607,0.745,0,7,0.281,-5.47,0.135,82.016,0,Party
Home Again,['New Edition'],32,0.511,0.0918,0.424,0,3,0.13,-9.9,0.0341,114.033,3,Balanced
Mi Cantar,['Los Ángeles Azules'],37,0.468,0.47,0.602,0,9,0.159,-7.295,0.054,85.38,1,Workout
I Will Wait For You,['Connie Francis'],37,0.301,0.254,0.308,0,10,0.223,-10.733,0.0312,96.32,3,Balanced
"Cause You Love Me, Baby",['Deniece Williams'],32,0.619,0.807,0.465,0,8,0.267,-12.62,0.058,97.691,0,Party
Ni Como Amigos,['Los Mismos'],34,0.735,0.958,0.75,0,2,0.0729,-9.107,0.0253,115.875,0,Party
Naked,['Spice Girls'],42,0.544,0.499,0.755,0,0,0.0772,-9.09,0.0367,160.063,4,Energetic
"La Siembro, Cosechó Y Vendo",['Los Pajaritos De Tacupa'],33,0.657,0.961,0.441,0,10,0.057,-5.0310000000000015,0.0362,144.421,0,Party
Acercate A Mi,['Los Tigres Del Norte'],36,0.5820000000000001,0.969,0.473,0,2,0.0304,-10.769,0.14,201.586,4,Energetic
Children - Dream Version,['Robert Miles'],38,0.596,0.176,0.8140000000000001,0,0,0.468,-10.054,0.03,137.053,1,Workout
More Human Than Human - Meet Bambi In The King's Harem Mix (Explicit),"['White Zombie', 'Charlie Clouser']",33,0.624,0.8059999999999999,0.833,1,6,0.0352,-8.32,0.0323,100.983,0,Party
Sea Of Heartbreak,['Johnny Cash'],32,0.336,0.932,0.5720000000000001,0,3,0.237,-7.936,0.0388,189.061,4,Energetic
Ghetto Smile,"['B-Legit', 'Daryl Hall']",31,0.885,0.76,0.454,0,5,0.127,-7.209,0.293,81.99700000000001,0,Party
I Just Wanna Be With You,['*NSYNC'],33,0.6890000000000001,0.8079999999999999,0.797,0,10,0.0232,-4.592,0.0426,103.678,0,Party
Dream Walkin',['Toby Keith'],34,0.713,0.537,0.745,0,5,0.0893,-6.204,0.0272,117.486,0,Party
Everything I Do,['Whiskeytown'],35,0.534,0.354,0.422,0,4,0.21,-7.635,0.0359,136.953,3,Balanced
I Will Deny,['Dwarves'],36,0.242,0.452,0.927,1,2,0.334,-5.045,0.0917,176.84799999999996,4,Energetic
Stop By,['Rahsaan Patterson'],38,0.841,0.8590000000000001,0.526,0,9,0.277,-6.674,0.0704,90.031,0,Party
"""Take Her to Sea, Mr. Murdoch""",['James Horner'],45,0.184,0.0396,0.115,0,7,0.102,-22.466,0.038,129.124,2,Chill
Anyone Out There,['Three 6 Mafia'],34,0.926,0.297,0.66,1,2,0.286,-6.4170000000000025,0.0422,120.002,0,Party
What Was I Thinking,['311'],33,0.634,0.51,0.802,1,5,0.0939,-6.1610000000000005,0.0522,105.131,1,Workout
他不愛我,['Karen Mok'],47,0.595,0.139,0.352,0,7,0.143,-10.345,0.0293,120.006,3,Balanced
Con él,['Jorge Dominguez y su Grupo Super Class'],39,0.523,0.202,0.5660000000000001,0,2,0.243,-10.608,0.0506,97.596,3,Balanced
El Ilegal,['Joan Sebastian'],39,0.6729999999999999,0.924,0.625,0,4,0.0774,-5.556,0.0418,101.296,0,Party
Demons,['Guster'],33,0.496,0.531,0.624,0,0,0.335,-8.306000000000001,0.0291,164.31,4,Energetic
Pass da Blunt (feat. Timbaland),"['Missy Elliott', 'Timbaland']",38,0.883,0.966,0.659,1,5,0.0771,-8.6,0.278,74.987,0,Party
Move Over,['Spice Girls'],44,0.7240000000000001,0.857,0.934,0,7,0.0782,-5.271,0.0887,104.027,0,Party
Tú Me Vuelves Loco,['Frankie Ruiz'],32,0.7829999999999999,0.95,0.767,0,7,0.0778,-5.6770000000000005,0.0326,92.035,0,Party
Turn My Head,['Live'],42,0.377,0.113,0.626,0,11,0.126,-9.01,0.0343,87.617,1,Workout
Blue Hawaiian,['Pavement'],36,0.643,0.32,0.424,0,9,0.11,-13.086,0.0277,110.706,3,Balanced
The Thug In Me,['Spice 1'],34,0.804,0.495,0.6970000000000001,1,7,0.197,-5.956,0.124,94.218,0,Party
Ese último momento,['Alejandro Sanz'],52,0.581,0.41,0.62,0,8,0.0849,-6.544,0.0535,86.991,1,Workout
"Abraham, Martin & John",['Marvin Gaye'],43,0.453,0.466,0.443,0,10,0.159,-9.022,0.0273,94.614,3,Balanced
Rock-a-Bye Your Bear,['The Wiggles'],34,0.778,0.56,0.604,0,9,0.119,-9.076,0.0528,120.003,0,Party
De Quererte Así (De T'Avoir Aimee),['Luis Miguel'],32,0.35,0.151,0.473,0,0,0.102,-7.995,0.0324,77.094,1,Workout
How Do I Live - Extended Mix,['LeAnn Rimes'],41,0.512,0.226,0.452,0,2,0.17,-9.167,0.0268,128.306,3,Balanced
"Sweet Girl - Live at Warner Brothers Studios in Burbank, CA 5/23/97",['Fleetwood Mac'],36,0.513,0.586,0.67,0,9,0.961,-6.944,0.0286,94.382,1,Workout
El Doctor Del Pueblo,['Los Tucanes De Tijuana'],36,0.8540000000000001,0.965,0.5539999999999999,0,0,0.259,-6.94,0.0295,105.97,0,Party
It's A Hard Rain's A-Gonna Fall,['Leon Russell'],35,0.677,0.855,0.467,0,5,0.0797,-14.351,0.0306,85.785,0,Party
"Harness Your Hopes - (BBC Evening Session January 15, 1997)",['Pavement'],36,0.55,0.875,0.738,0,6,0.256,-6.7620000000000005,0.0336,114.265,0,Party
"Hopeless (From the New Line Cinema Film, ""Love Jones"")",['Dionne Farris'],32,0.7440000000000001,0.83,0.385,0,9,0.111,-10.23,0.0474,78.494,0,Party
Neon Moon,['Brooks & Dunn'],34,0.722,0.462,0.5429999999999999,0,9,0.109,-8.791,0.0255,102.411,3,Balanced
"Spit Your Game (feat. Twista, Bone Thugs-n-Harmony, 8Ball & MJG) - Remix; 2005 Remaster","['The Notorious B.I.G.', '8Ball', 'Bone Thugs-N-Harmony', 'MJG', 'Twista']",38,0.644,0.585,0.7490000000000001,1,1,0.269,-5.666,0.349,160.826,4,Energetic
All The Way/One For My Baby (And One More For The Road),"['Kenny G', 'Frank Sinatra']",42,0.341,0.0839,0.154,0,6,0.0937,-18.614,0.0405,89.23700000000002,2,Chill
Estoy Enamorado De Ti,['Grupo Cañaveral De Humberto Pabón'],44,0.669,0.8,0.604,0,10,0.0745,-14.526,0.0506,169.22799999999995,4,Energetic
Hazard,['Richard Marx'],51,0.674,0.63,0.546,0,7,0.0672,-11.461,0.0262,124.846,0,Party
You'll Never Walk Alone,['Gerry & The Pacemakers'],55,0.474,0.219,0.365,0,0,0.186,-5.4460000000000015,0.0306,113.207,3,Balanced
Popurri Leo,['Paco Barrón y sus Norteños Clan'],43,0.5710000000000001,0.82,0.682,0,2,0.8540000000000001,-8.061,0.132,158.123,4,Energetic
Defective Trip (Trippin'),['Gravediggaz'],33,0.7390000000000001,0.59,0.511,0,8,0.101,-12.746,0.479,89.675,3,Balanced
Silvertoes,['Parokya Ni Edgar'],50,0.512,0.978,0.745,0,7,0.168,-9.236,0.0412,157.739,4,Energetic
My Cat,['Jack Off Jill'],36,0.451,0.7020000000000001,0.659,0,9,0.0625,-7.0360000000000005,0.112,149.256,4,Energetic
Tony Chestnut,['Denise Gagne'],38,0.551,0.226,0.0613,0,0,0.11,-21.701,0.0651,181.492,2,Chill
Samba Cantina,['Paul Desmond'],35,0.493,0.772,0.311,0,5,0.0787,-17.368,0.0444,152.423,3,Balanced
Days of Thunder,['Brooks & Dunn'],35,0.745,0.669,0.713,0,7,0.0752,-7.075,0.0291,121.975,0,Party
Wu-Revolution,"['Wu-Tang Clan', 'Poppa Wu', 'Uncle Pete']",37,0.674,0.471,0.645,1,0,0.266,-7.5,0.252,159.928,4,Energetic
Freightliner,['Hot Water Music'],37,0.265,0.156,0.97,0,4,0.26,-5.534,0.0927,173.852,4,Energetic
Ghetto Child (feat. Master P & Silkk 'The Shocker'),"['Mystikal', 'Master P', 'Silkk The Shocker']",32,0.872,0.371,0.5429999999999999,0,1,0.146,-9.69,0.153,133.911,0,Party
Me Gusta,['Andy Montañez'],47,0.564,0.924,0.747,0,5,0.0947,-9.164,0.0412,90.506,0,Party
Talento De Televisión,['Tropicalísimo Apache'],32,0.888,0.963,0.519,0,11,0.0456,-12.55,0.0867,111.553,0,Party
你快樂所以我快樂,['Faye Wong'],43,0.6759999999999999,0.163,0.307,0,8,0.123,-12.919,0.0279,110.857,3,Balanced
Fly Away (Butterfly Reprise),['Mariah Carey'],38,0.597,0.194,0.48,0,11,0.0793,-9.096,0.0357,124.979,3,Balanced
Indo Silver Club,['Daft Punk'],40,0.8859999999999999,0.443,0.847,0,11,0.087,-8.296,0.1,126.163,0,Party
What Made Red Man Red / Tinknapped,"['The Jud Conlon Chorus', 'Candy Candido']",34,0.594,0.455,0.715,0,10,0.4270000000000001,-14.245,0.0898,118.753,3,Balanced
Message From Home,['Broadcast'],36,0.479,0.077,0.53,0,6,0.154,-11.093,0.0283,98.182,3,Balanced
She'll Leave You With A Smile,['George Strait'],33,0.477,0.129,0.314,0,7,0.0987,-12.021,0.0292,135.421,3,Balanced
If 6 Was 9,['Jimi Hendrix'],37,0.416,0.518,0.6659999999999999,0,8,0.809,-9.026,0.204,110.822,1,Workout
Setting Sun,['The Chemical Brothers'],45,0.446,0.248,0.995,0,6,0.354,-1.169,0.223,135.041,1,Workout
Laura non c'è,['Nek'],57,0.63,0.449,0.705,0,9,0.0384,-6.075,0.0306,125.945,1,Workout
"Sinfonia No. 12 in G Minor, MWV N12, ""Fuga"": II. Andante","['Felix Mendelssohn', 'Northern Chamber Orchestra', 'Nicholas Ward']",40,0.163,0.0451,0.0427,0,3,0.126,-29.813,0.0401,97.137,2,Chill
Unpredictable,['Mystikal'],32,0.688,0.5429999999999999,0.6890000000000001,1,2,0.316,-8.141,0.298,175.62099999999995,4,Energetic
"Violin Partita No. 2 in D Minor, BWV 1004: I. Allemande","['Johann Sebastian Bach', 'Hilary Hahn']",39,0.246,0.456,0.0543,0,2,0.1369999999999999,-21.787,0.0513,76.256,2,Chill
A Flowery Song,['Five Iron Frenzy'],34,0.6459999999999999,0.7440000000000001,0.9,0,4,0.0643,-6.523,0.0846,156.01,4,Energetic
La Chacha,['Cornelio Reyna Jr'],37,0.8270000000000001,0.934,0.682,0,10,0.0973,-5.523,0.0458,89.975,0,Party
No Sé Olvidar,['Alejandro Fernández'],48,0.541,0.388,0.483,0,2,0.186,-7.936,0.0243,88.016,3,Balanced
Main Theme of FINAL FANTASY VII,['Nobuo Uematsu'],37,0.172,0.0352,0.174,0,6,0.0932,-14.09,0.0362,142.27100000000004,2,Chill
Tell Him,"['Barbra Streisand', 'Céline Dion']",47,0.344,0.072,0.403,0,4,0.111,-9.479,0.0422,75.818,3,Balanced
Bluer Than Blue,['Michael Johnson'],47,0.411,0.161,0.131,0,7,0.113,-15.207,0.0361,133.072,2,Chill
Flowers Blooming in the Church,['Nobuo Uematsu'],37,0.525,0.385,0.0189,0,9,0.0611,-18.435,0.0759,152.437,2,Chill
"Bedtime - From ""The Little Mermaid""/Score",['Alan Menken'],35,0.201,0.135,0.0803,0,7,0.294,-23.143,0.042,87.545,2,Chill
That Ain't No Way to Go,['Brooks & Dunn'],33,0.705,0.411,0.522,0,9,0.107,-8.021,0.0296,106.311,3,Balanced
On my Radio,['The Selecter'],48,0.7829999999999999,0.96,0.706,0,7,0.158,-7.544,0.0434,141.02100000000004,0,Party
Someone (feat. Puff Daddy),"['SWV', 'Diddy']",37,0.6729999999999999,0.8109999999999999,0.601,0,7,0.0678,-9.275,0.174,173.956,4,Energetic
Consulado Privado,['Los Tucanes De Tijuana'],36,0.7829999999999999,0.967,0.632,0,10,0.314,-7.234,0.0289,106.084,0,Party
Bring It On Home To Me,"['B.B. King', 'Paul Carrack']",46,0.425,0.4970000000000001,0.489,0,0,0.106,-9.063,0.0268,96.777,3,Balanced
Opium,['Marcy Playground'],35,0.428,0.113,0.321,0,9,0.114,-8.889,0.0285,126.135,3,Balanced
Sunchyme - Radio Edit,['Dario G'],42,0.675,0.444,0.895,0,9,0.158,-8.111,0.0537,132.997,1,Workout
Asesina,['Juan Bautista'],37,0.637,0.911,0.425,0,6,0.313,-12.92,0.113,148.21,0,Party
The Golden Rocket,['Hank Snow'],36,0.71,0.962,0.757,0,4,0.417,-8.149,0.0448,119.675,0,Party
Pluto,['Björk'],32,0.584,0.3229999999999999,0.823,0,8,0.0754,-4.572,0.157,148.06799999999996,1,Workout
Like a Bad Girl Should,['The Cramps'],36,0.55,0.802,0.848,0,11,0.153,-5.608,0.0491,108.842,0,Party
"The Storm - From ""The Little Mermaid""/Score",['Alan Menken'],36,0.204,0.191,0.155,0,7,0.197,-19.845,0.0364,79.161,2,Chill
Cuentale,['Los Yaguarú'],41,0.645,0.963,0.466,0,0,0.0548,-12.771,0.0664,178.168,4,Energetic
Stripsearch,['Faith No More'],45,0.645,0.526,0.687,0,6,0.273,-6.812,0.0255,135.756,0,Party
La Sirena,['Maná'],41,0.665,0.328,0.528,0,2,0.076,-5.687,0.0261,77.021,3,Balanced
"Be Prepared - From ""The Lion King""/Original Broadway Cast Recording","['Ensemble - The Lion King', 'Tracy Nicole Chapman', 'Stanley Wayne Mathis', 'Kevin Cahoon', 'John Vickery']",34,0.67,0.62,0.469,0,9,0.0854,-11.503,0.0998,126.236,3,Balanced
Vandanaa Trayee,['Ravi Shankar'],41,0.349,0.0394,0.204,0,0,0.111,-13.935,0.034,123.407,2,Chill
Remember Me - Original Mix,['Blue Boy'],55,0.88,0.963,0.685,0,1,0.117,-8.557,0.0422,100.863,0,Party
Jungle Fever,['The Chakachas'],38,0.642,0.5720000000000001,0.539,0,0,0.115,-13.483,0.12,98.832,3,Balanced
The Young Man from the East,['Joe Hisaishi'],39,0.106,0.0783,0.284,0,1,0.171,-12.403,0.0391,77.67399999999998,2,Chill
Breathe (The Glitch Mob Remix),"['The Prodigy', 'The Glitch Mob']",40,0.574,0.55,0.7859999999999999,0,10,0.333,-8.322000000000001,0.0681,120.016,1,Workout
Sycamore Tree,['Lady Saw'],38,0.735,0.524,0.401,0,7,0.15,-11.674,0.103,174.00799999999995,4,Energetic
Helicon 1,['Mogwai'],33,0.249,0.0443,0.439,0,2,0.073,-11.086,0.0376,120.85,2,Chill
Baby I Love You,"['B.B. King', 'Bonnie Raitt']",38,0.455,0.513,0.445,0,0,0.107,-9.435,0.0406,176.22400000000005,4,Energetic
Lipstick,['Guttermouth'],36,0.634,0.903,0.958,1,4,0.139,-4.095,0.0632,95.341,0,Party
Shake The Sugar Tree,['Pam Tillis'],33,0.654,0.391,0.747,0,4,0.0594,-3.973,0.0282,87.105,1,Workout
Era Mentira,['Rikarena'],47,0.8390000000000001,0.976,0.7659999999999999,0,9,0.0539,-9.62,0.0344,141.05100000000004,0,Party
Detox,['Strapping Young Lad'],41,0.117,0.102,0.983,0,2,0.36,-5.728,0.2,164.227,4,Energetic
Palo Palo,['Maracaibo 15'],41,0.669,0.973,0.851,0,4,0.0443,-11.837,0.044,102.696,0,Party
Si Se Acabó El Amor,['Intocable'],44,0.7,0.376,0.474,0,0,0.0872,-9.822,0.048,127.177,3,Balanced
After Midnight,['J.J. Cale'],45,0.662,0.487,0.304,0,2,0.1,-19.489,0.0337,97.474,3,Balanced
Don't Look Back,['Boston'],34,0.341,0.322,0.81,0,2,0.356,-5.995,0.0444,121.981,1,Workout
Se Desgranó La Mazorca,['Los Tucanes De Tijuana'],36,0.8740000000000001,0.963,0.5920000000000001,0,7,0.0594,-6.488,0.0319,104.51,0,Party
Resignation Superman,"['Big Head Todd and The Monsters', 'Tom Lord-Alge']",33,0.488,0.613,0.934,0,7,0.0871,-6.291,0.038,145.92,4,Energetic
Youth of America,['Birdbrain'],35,0.333,0.345,0.936,0,9,0.15,-5.115,0.0856,147.249,1,Workout
Tu nombre,['Nek'],51,0.63,0.599,0.77,0,7,0.0873,-4.7410000000000005,0.0318,123.949,0,Party
You Make Me Wanna... - Extended Version,['Usher'],35,0.78,0.908,0.588,0,5,0.0908,-8.816,0.0681,82.035,0,Party
It Doesn't Matter,['Alison Krauss & Union Station'],39,0.383,0.0949,0.121,0,2,0.127,-15.092,0.033,151.861,2,Chill
Without Expression,['John Mellencamp'],36,0.642,0.924,0.785,0,7,0.153,-7.218,0.033,121.34,0,Party
You Made Me the Thief of Your Heart,"[""Sinéad O'Connor""]",46,0.6940000000000001,0.628,0.794,0,10,0.0794,-11.37,0.0335,106.25,0,Party
Hellalujah,['Insane Clown Posse'],33,0.5870000000000001,0.25,0.81,1,10,0.919,-5.943,0.466,98.747,1,Workout
Sally (That Girl),['Gucci Crew II'],31,0.955,0.701,0.398,0,4,0.0807,-11.052,0.299,130.368,0,Party
Light In Your Eyes,['Blessid Union Of Souls'],34,0.471,0.36,0.454,0,11,0.114,-9.118,0.0309,170.995,4,Energetic
Diagonals,['Stereolab'],35,0.649,0.8640000000000001,0.545,0,7,0.0869,-10.953,0.0633,167.217,4,Energetic
Discotheque,['U2'],46,0.581,0.6629999999999999,0.825,0,4,0.11,-9.689,0.0373,120.362,0,Party
Cuanto Amor Me Das,"['Eros Ramazzotti', 'Luca Bignardi']",48,0.789,0.7190000000000001,0.654,0,1,0.0981,-7.2120000000000015,0.0267,112.024,0,Party
Rope Burn,['Janet Jackson'],36,0.727,0.721,0.488,0,5,0.34,-4.369,0.0966,78.044,0,Party
流沙,['David Tao'],46,0.647,0.388,0.291,0,8,0.258,-11.476,0.0367,75.999,3,Balanced
She - C.I. Recording 1978,['Misfits'],35,0.218,0.24,0.96,0,2,0.22,-7.651,0.104,186.5,4,Energetic
No Se por Que Te Quiero,"['Ana Belén', 'Antonio Banderas']",52,0.8059999999999999,0.312,0.417,0,8,0.101,-11.098,0.0503,100.017,3,Balanced
"My Little Demon - Live at Warner Brothers Studios in Burbank, CA 5/23/97",['Fleetwood Mac'],36,0.325,0.84,0.911,0,5,0.1669999999999999,-7.152,0.123,168.282,4,Energetic
Traicionera (Versión Original) [Remasterizada] - Remaster,['Luis Segura'],39,0.887,0.8640000000000001,0.588,0,9,0.0856,-4.877,0.0533,125.708,0,Party
Sweet Honey Bee,['Lee Morgan'],39,0.726,0.703,0.506,0,5,0.0725,-9.934,0.0351,126.176,0,Party
They Like It Slow,['H-Town'],33,0.617,0.471,0.495,0,1,0.102,-9.072,0.0345,115.94,3,Balanced
El Wanabi - En Vivo,['Fiel A La Vega'],32,0.459,0.741,0.841,0,6,0.939,-10.19,0.0738,144.784,4,Energetic
Walk Away With Me,['Johnnie Taylor'],32,0.7340000000000001,0.215,0.433,0,0,0.0683,-6.615,0.0272,118.287,3,Balanced
Resurrection,['Misfits'],33,0.468,0.411,0.92,0,1,0.0691,-6.662999999999999,0.0868,108.991,1,Workout
Speak Of The Devil,['Misfits'],33,0.515,0.05,0.991,0,1,0.345,-4.546,0.129,107.988,1,Workout
I've Got You Under My Skin,['Beegie Adair'],38,0.588,0.595,0.236,0,0,0.108,-16.633,0.0326,79.263,3,Balanced
5 Years,['Björk'],32,0.469,0.525,0.902,0,5,0.261,-6.018,0.275,82.99700000000001,1,Workout
We Riders,"['Master P', 'Mac']",32,0.769,0.447,0.659,1,8,0.115,-5.235,0.363,165.80599999999995,4,Energetic
"Seek Up - Live at Red Rocks Amphitheatre, Morrison, CO - August 1995",['Dave Matthews Band'],32,0.389,0.422,0.802,0,0,0.984,-7.36,0.0386,108.843,1,Workout
A Esa Gran Velocidad,['El Haragán y Compañía'],44,0.465,0.418,0.378,0,9,0.065,-6.922999999999999,0.0274,80.555,3,Balanced
Where You Are,['Rahsaan Patterson'],42,0.7659999999999999,0.8140000000000001,0.5329999999999999,0,9,0.0835,-7.871,0.0263,102.018,0,Party
Half Day Closing,['Portishead'],41,0.276,0.0546,0.556,0,2,0.245,-9.448,0.043,130.754,1,Workout
The Lioness Hunt,"['Ensemble - The Lion King', 'Lebo M.']",34,0.66,0.675,0.35,0,1,0.335,-11.325,0.0868,105.359,3,Balanced
Burnin',['Daft Punk'],41,0.87,0.715,0.875,0,6,0.0804,-8.501,0.205,124.298,0,Party
Dancing With The Women At The Bar,['Whiskeytown'],36,0.486,0.307,0.499,0,9,0.097,-8.37,0.0315,125.407,3,Balanced
Black Nostaljack AKA Come On,['Camp Lo'],38,0.755,0.381,0.7509999999999999,0,0,0.0582,-7.631,0.273,93.058,0,Party
The Star Spangled Banner / 4th of July Reprise,['Boston'],34,0.191,0.175,0.722,0,2,0.177,-11.337,0.052,104.986,1,Workout
Showdown,['The Psycho Realm'],40,0.589,0.287,0.507,1,11,0.0827,-11.118,0.321,178.93099999999995,4,Energetic
Hypnotize - Instrumental; 2014 Remaster,['The Notorious B.I.G.'],36,0.8420000000000001,0.943,0.305,0,9,0.0714,-6.575,0.0558,93.832,0,Party
Allá Cayó,['Desorden Público'],43,0.649,0.787,0.883,0,0,0.125,-4.533,0.0478,124.976,0,Party
Gotas de Lluvia,['El Gran Combo De Puerto Rico'],39,0.7020000000000001,0.792,0.524,0,2,0.0727,-6.521,0.0372,85.95200000000001,0,Party
Sligo Creek,"['Al Petteway', 'Amy White', 'Bonnie Rideout', 'Maggie Sansone', 'Eric Rigler', 'Abby Newton']",34,0.414,0.789,0.37,0,0,0.111,-17.827,0.0345,108.59,3,Balanced
Bananas In Pyjamas - 'It's Show Time' Version,['Bananas In Pyjamas'],43,0.488,0.431,0.555,0,0,0.093,-8.439,0.114,202.584,4,Energetic
No Te Quiero Perder,['Binomio de Oro de América'],47,0.665,0.872,0.7070000000000001,0,4,0.0872,-5.8820000000000014,0.17,139.261,0,Party
Boom Swagger Boom,['The Murder City Devils'],34,0.518,0.428,0.965,0,4,0.178,-4.202,0.0634,130.553,1,Workout
Por Mala Fe,['Juan Bautista'],37,0.7120000000000001,0.647,0.6629999999999999,0,1,0.405,-5.999,0.102,80.172,0,Party
Aborrezco,['Dueto Frontera'],36,0.8170000000000001,0.938,0.296,0,9,0.0536,-9.032,0.0951,112.773,0,Party
